  -20000.0000000000       8.748786337022042E-005  7.041376468903213E-005
  -8000.00000000000       9.070655822532555E-005  7.485684097363326E-005
  -4000.00000000000       9.228486305445158E-005  7.849095261974427E-005
  0.000000000000000E+000  9.297966616651685E-005  8.023212578470046E-005
   4000.00000000000       9.228487121399244E-005  7.849096289037616E-005
   8000.00000000000       9.070656420379060E-005  7.485685746477879E-005
   20000.0000000000       8.748786366687678E-005  7.041376536960361E-005
